Designator,Footprint,Quantity,Value,LCSC Part #
"J1_3, J1_2, J1, J10_3, J10_2, J10, J11_3, J11_2, J11, J12_3, J12_2, J12, J13_3, J13_2, J13, J14_3, J14_2, J14, J15_3, J15_2, J15, J16_3, J16_2, J16, J17_3, J17_2, J17, J18_3, J18_2, J18, J19_3, J19_2, J19, J2_3, J2_2, J2, J20_3, J20_2, J20, J21, J22, J23, J24, J25, J26, J27, J28, J29, J3_3, J3_2, J3, J30, J31, J32, J33, J34, J35, J36, J37, J38, J39, J4_3, J4_2, J4, J40, J5_3, J5_2, J5, J6_3, J6_2, J6, J7_3, J7_2, J7, J8_3, J8_2, J8, J9_3, J9_2, J9",PinSocket_1x04_P2.54mm_Vertical,80,Conn_01x04_Socket,
